timestamp,publicURL,consensusStatus,speciesConsensus,aiResults,videoUrl
2024-05-31 09:12:05,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3314.JPG,Pending,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3317.MP4
2024-05-31 09:13:47,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3328.JPG,ConsensusReached,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3329.MP4
2024-05-31 02:30:10,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3022.JPG,MoreAnnotationsNeeded,"[{'scientificName': 'Castor canadensis'}, {'scientificName': 'Castor'}]",[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3025.MP4
2024-05-31 07:14:59,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3034.JPG,Pending,"[{'scientificName': 'Aves'}, {'scientificName': 'Stelgidopteryx'}, {'scientificName': 'Hirundinidae'}, {'scientificName': 'Chaetura pelagica'}, {'scientificName': 'Junco hyemalis'}, {'scientificName': 'Tyrannus tyrannus'}]",[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3037.MP4
2024-05-31 07:39:17,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3047.JPG,ConsensusReached,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3049.MP4
2024-05-31 08:15:43,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3082.JPG,MoreAnnotationsNeeded,"[{'scientificName': 'Aves'}, {'scientificName': 'Actitis macularius'}]",[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3085.MP4
2024-05-31 08:18:13,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3086.JPG,ConsensusReached,[{'scientificName': 'Anas platyrhynchos'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3089.MP4
2024-05-31 08:18:47,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3090.JPG,ConsensusReached,[{'scientificName': 'Anas platyrhynchos'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3093.MP4
2024-05-31 08:19:59,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3094.JPG,MoreAnnotationsNeeded,"[{'scientificName': 'Anas platyrhynchos'}, {'scientificName': 'Actitis macularius'}, {'scientificName': 'Anas platyrhynchos'}]",[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3097.MP4
2024-05-31 08:23:11,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3107.JPG,MoreAnnotationsNeeded,"[{'scientificName': 'Aves'}, {'scientificName': 'Actitis macularius'}]",[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3109.MP4
2024-05-31 08:23:50,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3110.JPG,MoreAnnotationsNeeded,"[{'scientificName': 'Aves'}, {'scientificName': 'Actitis macularius'}]",[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3113.MP4
2024-05-31 08:25:50,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3118.JPG,ConsensusReached,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3121.MP4
2024-05-31 08:28:18,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3127.JPG,ConsensusReached,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3129.MP4
2024-05-31 08:30:21,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3132.JPG,ConsensusReached,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3133.MP4
2024-05-31 08:44:46,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3194.JPG,ConsensusReached,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3197.MP4
2024-05-31 08:53:59,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3226.JPG,ConsensusReached,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3229.MP4
2024-05-31 08:54:32,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3230.JPG,ConsensusReached,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3233.MP4
2024-05-31 09:12:34,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3318.JPG,ConsensusReached,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3321.MP4
2024-05-31 09:19:10,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3331.JPG,ConsensusReached,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3333.MP4
2024-05-31 09:21:30,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3338.JPG,ConsensusReached,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3341.MP4
2024-05-31 09:26:00,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3342.JPG,ConsensusReached,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3345.MP4
2024-05-31 09:26:53,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3346.JPG,ConsensusReached,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3349.MP4
2024-05-31 09:29:01,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3351.JPG,ConsensusReached,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3353.MP4
2024-05-31 09:33:07,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3354.JPG,Pending,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3357.MP4
2024-05-31 09:33:08,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3356.JPG,ConsensusReached,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3357.MP4
2024-05-31 09:33:56,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3360.JPG,ConsensusReached,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3361.MP4
2024-05-31 10:00:04,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3386.JPG,ConsensusReached,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3389.MP4
2024-05-31 10:00:35,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3390.JPG,Pending,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3393.MP4
2024-05-31 09:19:40,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3334.JPG,Pending,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3337.MP4
2024-05-31 09:29:00,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3350.JPG,ConsensusReached,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3353.MP4
2024-05-31 09:33:08,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3355.JPG,Pending,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3357.MP4
2024-05-31 09:36:51,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3366.JPG,Pending,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3369.MP4
2024-05-31 10:11:58,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3414.JPG,ConsensusReached,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3417.MP4
2024-05-31 10:12:36,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3420.JPG,ConsensusReached,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3421.MP4
2024-05-31 10:40:18,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3446.JPG,ConsensusReached,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3449.MP4
2024-05-31 10:01:02,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3394.JPG,ConsensusReached,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3397.MP4
2024-05-31 10:04:39,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3402.JPG,ConsensusReached,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3405.MP4
2024-05-31 10:06:47,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3410.JPG,ConsensusReached,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3413.MP4
2024-05-31 10:12:35,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3418.JPG,ConsensusReached,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3421.MP4
2024-05-31 10:13:56,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3422.JPG,ConsensusReached,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3425.MP4
2024-05-31 10:36:45,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3434.JPG,MoreAnnotationsNeeded,"[{'scientificName': 'Aves'}, {'scientificName': 'Actitis macularius'}]",[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3437.MP4
2024-05-31 10:37:12,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3438.JPG,ConsensusReached,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3441.MP4
2024-05-31 10:37:13,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3440.JPG,ConsensusReached,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3441.MP4
2024-05-31 10:39:34,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3442.JPG,ConsensusReached,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3445.MP4
2024-05-31 02:30:11,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3024.JPG,MoreAnnotationsNeeded,"[{'scientificName': 'Castor canadensis'}, {'scientificName': 'Castor'}]",[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3025.MP4
2024-05-31 06:58:30,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3030.JPG,MoreAnnotationsNeeded,"[{'scientificName': 'Aves'}, {'scientificName': 'Hirundinidae'}, {'scientificName': 'Chaetura pelagica'}, {'scientificName': 'Junco hyemalis'}, {'scientificName': 'Tyrannus tyrannus'}]",[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3033.MP4
2024-05-31 07:57:00,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3054.JPG,MoreAnnotationsNeeded,"[{'scientificName': 'Aves'}, {'scientificName': 'Actitis macularius'}]",[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3057.MP4
2024-05-31 07:57:00,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3055.JPG,Pending,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3057.MP4
2024-05-31 07:59:39,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3058.JPG,ConsensusReached,[{'scientificName': 'Anas platyrhynchos'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3061.MP4
2024-05-31 08:06:28,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3070.JPG,MoreAnnotationsNeeded,"[{'scientificName': 'Aves'}, {'scientificName': 'Actitis macularius'}]",[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3073.MP4
2024-05-31 08:15:15,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3078.JPG,MoreAnnotationsNeeded,"[{'scientificName': 'Aves'}, {'scientificName': 'Actitis macularius'}]",[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3081.MP4
2024-05-31 08:21:14,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3098.JPG,MoreAnnotationsNeeded,"[{'scientificName': 'Aves'}, {'scientificName': 'Actitis macularius'}]",[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3101.MP4
2024-05-31 08:21:14,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3099.JPG,ConsensusReached,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3101.MP4
2024-05-31 08:28:17,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3126.JPG,ConsensusReached,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3129.MP4
2024-05-31 08:32:42,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3140.JPG,ConsensusReached,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3141.MP4
2024-05-31 08:34:18,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3150.JPG,ConsensusReached,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3153.MP4
2024-05-31 08:37:06,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3163.JPG,ConsensusReached,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3165.MP4
2024-05-31 08:50:15,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3206.JPG,ConsensusReached,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3209.MP4
2024-05-31 08:50:54,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3210.JPG,ConsensusReached,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3213.MP4
2024-05-31 09:11:28,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3310.JPG,ConsensusReached,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3313.MP4
2024-05-31 09:13:06,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3322.JPG,ConsensusReached,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3325.MP4
2024-05-31 09:13:07,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3324.JPG,ConsensusReached,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3325.MP4
2024-05-31 09:19:09,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3330.JPG,ConsensusReached,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3333.MP4
2024-05-31 09:33:55,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3358.JPG,ConsensusReached,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3361.MP4
2024-05-31 10:00:05,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3388.JPG,ConsensusReached,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3389.MP4
2024-05-31 10:00:36,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3392.JPG,Pending,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3393.MP4
2024-05-31 10:03:02,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3399.JPG,Pending,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3401.MP4
2024-05-31 10:06:17,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3406.JPG,ConsensusReached,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3409.MP4
2024-05-31 10:35:12,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3430.JPG,Pending,"[{'scientificName': 'Hirundo rustica'}, {'scientificName': 'Hirundinidae'}, {'scientificName': 'Actitis macularius'}, {'scientificName': 'Chaetura pelagica'}]",[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3433.MP4
2024-05-31 10:35:13,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3431.JPG,Pending,"[{'scientificName': 'Aves'}, {'scientificName': 'Hirundo rustica'}, {'scientificName': 'Hirundinidae'}, {'scientificName': 'Actitis macularius'}, {'scientificName': 'Chaetura pelagica'}]",[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3433.MP4
2024-05-31 10:36:46,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3435.JPG,MoreAnnotationsNeeded,"[{'scientificName': 'Aves'}, {'scientificName': 'Actitis macularius'}]",[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3437.MP4
2024-05-31 09:26:01,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3344.JPG,ConsensusReached,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3345.MP4
2024-05-31 09:36:24,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3362.JPG,ConsensusReached,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3365.MP4
2024-05-31 09:37:55,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3370.JPG,ConsensusReached,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3373.MP4
2024-05-31 09:45:11,https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3374.JPG,ConsensusReached,[{'scientificName': 'Actitis macularius'}],[{'confHuman': 0.0}],https://urbanriverrangers.s3.amazonaws.com/images/2024/2024-06-03_UR011/DCIM/100MEDIA/SYFW3377.MP4
